mh   ctt_W   cbb_W   cvv_W   ctv_W   cbv_W   ctb_W
252  0.0  0.0  0.006652576678  3.4483168e-05  0.0  0.0  0.006687059846
253  0.0  0.0  0.006525981402  3.3817907e-05  0.0  0.0  0.006559799309
254  0.0  0.0  0.006399386126  3.3152646e-05  0.0  0.0  0.006432538772
255  0.0  0.0  0.00627279085  3.2487385e-05  0.0  0.0  0.006305278235
256  0.0  0.0  0.006146195574  3.1822124e-05  0.0  0.0  0.006178017698
257  0.0  0.0  0.006019600298  3.1156863e-05  0.0  0.0  0.006050757161
258  0.0  0.0  0.005893005022  3.0491602e-05  0.0  0.0  0.005923496624
259  0.0  0.0  0.005766409746  2.9826341e-05  0.0  0.0  0.005796236087
260  0.0  0.0  0.00563981447  2.916108e-05  0.0  0.0  0.00566897555
261  0.0  0.0  0.005537889586  2.8623948e-05  0.0  0.0  0.005566513534
262  0.0  0.0  0.005435964702  2.8086816e-05  0.0  0.0  0.005464051518
263  0.0  0.0  0.005334039818  2.7549684e-05  0.0  0.0  0.005361589502
264  0.0  0.0  0.005232114934  2.7012552e-05  0.0  0.0  0.005259127486
265  0.0  0.0  0.00513019005  2.647542e-05  0.0  0.0  0.00515666547
266  0.0  0.0  0.005028265166  2.5938288e-05  0.0  0.0  0.005054203454
267  0.0  0.0  0.004926340282  2.5401156e-05  0.0  0.0  0.004951741438
268  0.0  0.0  0.004824415398  2.4864024e-05  0.0  0.0  0.004849279422
269  0.0  0.0  0.004722490514  2.4326892e-05  0.0  0.0  0.004746817406
270  0.0  0.0  0.00462056563  2.378976e-05  0.0  0.0  0.00464435539
271  0.0  0.0  0.004538196766  2.3352043e-05  0.0  0.0  0.004561548809
272  0.0  0.0  0.004455827902  2.2914326e-05  0.0  0.0  0.004478742228
273  0.0  0.0  0.004373459038  2.2476609e-05  0.0  0.0  0.004395935647
274  0.0  0.0  0.004291090174  2.2038892e-05  0.0  0.0  0.004313129066
275  0.0  0.0  0.00420872131  2.1601175e-05  0.0  0.0  0.004230322485
276  0.0  0.0  0.004126352446  2.1163458e-05  0.0  0.0  0.004147515904
277  0.0  0.0  0.004043983582  2.0725741e-05  0.0  0.0  0.004064709323
278  0.0  0.0  0.003961614718  2.0288024e-05  0.0  0.0  0.003981902742
279  0.0  0.0  0.003879245854  1.9850307e-05  0.0  0.0  0.003899096161
280  0.0  0.0  0.00379687699  1.941259e-05  0.0  0.0  0.00381628958
281  0.0  0.0  0.003730046123  1.9059768e-05  0.0  0.0  0.003749105891
282  0.0  0.0  0.003663215256  1.8706946e-05  0.0  0.0  0.003681922202
283  0.0  0.0  0.003596384389  1.8354124e-05  0.0  0.0  0.003614738513
284  0.0  0.0  0.003529553522  1.8001302e-05  0.0  0.0  0.003547554824
285  0.0  0.0  0.003462722655  1.764848e-05  0.0  0.0  0.003480371135
286  0.0  0.0  0.003395891788  1.7295658e-05  0.0  0.0  0.003413187446
287  0.0  0.0  0.003329060921  1.6942836e-05  0.0  0.0  0.003346003757
288  0.0  0.0  0.003262230054  1.6590014e-05  0.0  0.0  0.003278820068
289  0.0  0.0  0.003195399187  1.6237192e-05  0.0  0.0  0.003211636379
290  0.0  0.0  0.00312856832  1.588437e-05  0.0  0.0  0.00314445269
291  0.0  0.0  0.003074183486  1.5597922e-05  0.0  0.0  0.003089781408
292  0.0  0.0  0.003019798652  1.5311474e-05  0.0  0.0  0.003035110126
